Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Product_Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Discount_Rate,Revenue,Cost,Profit,Payment_Method,Customer_Rating,Is_Returned,Sales_Rep,Delivery_Days,Campaign_Source,Notes
ORD-100564,2025-02-20,CUST-1107,Consumer,South,Office Supplies,Ergonomic Notebook,Partner,6,16.84,0.0,101.03,71.81,29.22,Mobile Wallet,5.0,False,E. Garcia,4,Trade Show,Priority client
ORD-100565,2025-03-29,CUST-1063,Consumer,Central,Technology,Wireless Headset,Partner,6,163.44,0.2,784.53,631.52,153.0,Bank Transfer,4.4,False,C. Reyes,6,Referral,New account
ORD-100566,2025-07-31,CUST-1038,Consumer,Central,Services,Support Contract,Online,9,1276.27,0.2,9189.13,5800.57,3388.56,Credit Card,3.6,False,F. Tan,1,Social,Priority client
ORD-100567,2025-07-25,CUST-1015,Corporate,Central,Office Supplies,Printer Toner,Corporate Sales,1,169.2,0.1,152.28,119.05,33.23,Purchase Order,4.3,False,G. Ramos,3,Direct,Follow-up required
ORD-100568,2025-12-25,CUST-1038,Corporate,West,Furniture,Filing Cabinet,Partner,6,222.96,0.0,1337.74,939.1,398.64,Bank Transfer,5.0,False,H. Navarro,9,Direct,Follow-up required
ORD-100569,2025-06-26,CUST-1033,Corporate,Central,Services,Installation Service,Corporate Sales,5,239.88,0.0,1199.39,858.29,341.1,Bank Transfer,4.7,True,B. Santos,10,Trade Show,New account
ORD-100570,2025-10-10,CUST-1139,Corporate,East,Furniture,Storage Shelf,Retail Store,6,307.15,0.2,1474.32,1124.42,349.9,Mobile Wallet,4.4,False,G. Ramos,1,Trade Show,
ORD-100571,2025-02-26,CUST-1032,Small Business,East,Technology,Wireless Headset,Online,5,138.87,0.2,555.48,383.71,171.77,Purchase Order,3.9,False,F. Tan,2,Search,
ORD-100572,2025-10-25,CUST-1036,Corporate,West,Office Supplies,Ergonomic Notebook,Retail Store,5,19.08,0.05,90.63,57.0,33.63,Credit Card,3.5,False,F. Tan,10,Trade Show,New account
ORD-100573,2025-10-26,CUST-1106,Consumer,North,Office Supplies,Ergonomic Notebook,Online,8,18.2,0.0,145.59,110.05,35.53,Purchase Order,3.2,False,C. Reyes,7,Referral,
ORD-100574,2025-04-20,CUST-1133,Small Business,East,Services,Consulting Hours,Partner,6,174.79,0.2,839.01,644.45,194.56,Purchase Order,4.4,False,H. Navarro,10,Direct,Follow-up required
ORD-100575,2025-09-08,CUST-1132,Corporate,North,Services,Installation Service,Retail Store,3,252.71,0.15,644.41,374.57,269.85,Purchase Order,3.5,False,H. Navarro,8,Email,
ORD-100576,2025-03-22,CUST-1075,Consumer,Central,Furniture,Executive Chair,Retail Store,10,533.8,0.1,4804.2,3210.67,1593.52,Credit Card,4.6,False,F. Tan,6,Social,Follow-up required
ORD-100577,2025-07-11,CUST-1151,Small Business,North,Furniture,Filing Cabinet,Corporate Sales,8,211.42,0.0,1691.36,1041.42,649.93,Mobile Wallet,4.6,False,D. Lim,3,Search,
ORD-100578,2025-09-08,CUST-1147,Small Business,Central,Technology,Laptop Pro 14,Partner,9,1427.95,0.05,12208.95,8160.39,4048.56,Mobile Wallet,3.8,True,G. Ramos,5,Referral,Priority client
ORD-100579,2025-11-07,CUST-1115,Consumer,East,Office Supplies,Ink Cartridge Pack,Online,9,127.67,0.2,919.25,692.47,226.78,Purchase Order,4.3,False,G. Ramos,8,Search,New account
ORD-100580,2025-07-22,CUST-1023,Consumer,North,Furniture,Storage Shelf,Corporate Sales,1,292.51,0.2,234.01,158.9,75.11,Credit Card,4.8,False,B. Santos,5,Search,New account
ORD-100581,2025-11-13,CUST-1031,Corporate,Central,Technology,Cloud Security Suite,Retail Store,9,934.17,0.0,8407.55,4882.87,3524.68,Credit Card,3.0,False,E. Garcia,9,Search,
ORD-100582,2025-05-06,CUST-1126,Consumer,East,Services,Consulting Hours,Partner,9,190.59,0.15,1458.02,878.19,579.83,Bank Transfer,5.0,False,G. Ramos,10,Email,
ORD-100583,2025-09-28,CUST-1044,Small Business,South,Furniture,Meeting Table,Retail Store,5,813.09,0.0,4065.47,2827.27,1238.21,Mobile Wallet,3.7,False,B. Santos,2,Search,Follow-up required
ORD-100584,2025-06-07,CUST-1015,Small Business,West,Services,Installation Service,Online,1,254.0,0.15,215.9,154.32,61.58,Mobile Wallet,4.2,False,C. Reyes,3,Referral,
ORD-100585,2025-06-15,CUST-1061,Small Business,Central,Furniture,Meeting Table,Partner,2,808.69,0.0,1617.39,1172.34,445.04,Credit Card,4.9,False,E. Garcia,10,Email,Follow-up required
ORD-100586,2025-06-12,CUST-1060,Consumer,East,Services,Data Migration,Online,7,906.27,0.0,6343.86,4935.6,1408.26,Bank Transfer,4.5,False,C. Reyes,7,Social,New account
ORD-100587,2025-10-18,CUST-1139,Consumer,South,Services,Support Contract,Partner,2,1199.58,0.2,1919.33,1148.71,770.62,Purchase Order,4.0,False,A. Cruz,3,Email,
ORD-100588,2025-08-26,CUST-1154,Small Business,West,Furniture,Standing Desk,Corporate Sales,1,664.84,0.0,664.84,498.53,166.31,Bank Transfer,3.8,False,E. Garcia,8,Email,
ORD-100589,2025-03-24,CUST-1143,Small Business,West,Technology,Wireless Headset,Retail Store,2,157.6,0.1,283.68,199.75,83.93,Mobile Wallet,3.2,False,F. Tan,3,,New account
ORD-100590,2025-05-14,CUST-1118,Corporate,East,Services,Training Package,Online,4,434.54,0.2,1390.52,951.34,439.18,Bank Transfer,4.0,False,A. Cruz,6,Trade Show,
ORD-100591,2025-09-01,CUST-1101,Corporate,North,Technology,Laptop Pro 14,Online,11,1192.12,0.0,13113.3,8300.02,4813.28,Credit Card,5.0,False,H. Navarro,8,Direct,
ORD-100592,2025-03-05,CUST-1119,Small Business,South,Furniture,Meeting Table,Partner,10,878.64,0.05,8347.04,6710.58,1636.46,Credit Card,4.6,False,D. Lim,1,Direct,
ORD-100593,2025-01-11,CUST-1057,Consumer,West,Furniture,Filing Cabinet,Corporate Sales,4,225.24,0.0,900.98,613.66,287.32,Credit Card,5.0,False,E. Garcia,5,Referral,
ORD-100594,2025-12-27,CUST-1129,Small Business,South,Office Supplies,Premium Paper,Retail Store,4,36.02,0.2,115.27,78.2,37.07,Bank Transfer,4.5,False,B. Santos,5,Trade Show,Follow-up required
ORD-100595,2025-03-07,CUST-1071,Consumer,North,Technology,Business Tablet,Corporate Sales,5,746.5,0.15,3172.64,2132.4,1040.25,Purchase Order,5.0,False,A. Cruz,9,Referral,New account
ORD-100596,2025-11-25,CUST-1127,Small Business,Central,Technology,Wireless Headset,Online,7,139.6,0.1,879.46,586.55,292.92,Bank Transfer,5.0,False,A. Cruz,9,Social,Priority client
ORD-100597,2025-08-04,CUST-1007,Corporate,South,Services,Training Package,Partner,1,435.11,0.1,391.6,229.59,162.01,Credit Card,4.2,False,D. Lim,2,Search,Follow-up required
ORD-100598,2025-03-26,CUST-1111,Consumer,Central,Furniture,Filing Cabinet,Corporate Sales,2,210.18,0.2,336.29,270.97,65.32,Mobile Wallet,2.8,False,D. Lim,1,Email,Priority client
ORD-100599,2025-08-31,CUST-1154,Corporate,West,Office Supplies,Ergonomic Notebook,Online,1,17.13,0.05,16.28,11.12,5.16,Purchase Order,4.5,False,B. Santos,4,Email,
ORD-100600,2025-02-01,CUST-1114,Consumer,East,Technology,4K Monitor,Partner,6,455.16,0.2,2184.78,1520.41,664.36,Credit Card,3.7,True,B. Santos,4,Direct,
